evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,n_muito_positivas,n_muito_negativas,share_positivo,share_negativo,share_muito_positivo,share_muito_negativo,peso_positivo,peso_negativo,titulos_exemplo
apreensao-cocaina-peixe-paracambi-2025,apreensao-cocaina-peixe-paracambi-2025,Apreensão de cocaína escondida em peixe em Paracambi,prisao/apreensao,Paracambi,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Vídeo: polícia encontra droga escondida dentro de peixe na Região Metropolitana
apreensao-fuzil-falso-itaborai-2025,apreensao-fuzil-falso-itaborai-2025,Apreensão de fuzil falso em Itaboraí,prisao/apreensao,Itaboraí,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Homem é detido com fuzil falso em Itaboraí
apreensao-lanca-anti-viaturas-niteroi-2025,apreensao-lanca-anti-viaturas-niteroi-2025,Apreensão de lança anti-viaturas e prisão de suspeito por tráfico em Niterói,prisao/apreensao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente apreende lança anti-viaturas e prende suspeito por tráfico em Niterói
apreensao-objetos-cortantes-operacao-seguranca-presente-2019,apreensao-objetos-cortantes-operacao-seguranca-presente-2019,Apreensão de objetos cortantes e prisão em operação do Segurança Presente,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente apreende mais de 50 objetos cortantes em 1 dia de operação
apreensao-produtos-furtados-barra-mansa-2025,apreensao-produtos-furtados-barra-mansa-2025,Apreensão de produtos furtados em Barra Mansa,prisao/apreensao,"Barra Mansa, Volta Redonda",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Uno no crime! Polícia apreende baralho e produtos furtados em Barra Mansa
apresentacao-forca-municipal-seguranca-2025,apresentacao-forca-municipal-seguranca-2025,Apresentação do projeto da Força Municipal de Segurança,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cavaliere diz que Força Municipal vai trabalhar em parceria com forças de segurança
apresentacao-plano-seguranca-marcelo-queiroz-2024,apresentacao-plano-seguranca-marcelo-queiroz-2024,Apresentação do plano de segurança por Marcelo Queiroz,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Marcelo Queiroz apresenta plano de segurança em reunião com secretário de Segurança Pública
aprovacao-entrada-mulheres-seguranca-presente-2022,aprovacao-entrada-mulheres-seguranca-presente-2022,Aprovação da entrada de mulheres no programa Segurança Presente pela Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Alerj aprova entrada de mulheres no programa Segurança Presente
aprovacao-programa-cidade-integrada-jacarezinho-muzema-2022,aprovacao-programa-cidade-integrada-jacarezinho-muzema-2022,Aprovação do programa Cidade Integrada por moradores do Jacarezinho e Muzema,resultado/indicador,"Jacarezinho e Muzema, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Programa ‘Cidade Integrada’ tem quase 60% de aprovação de moradores do Jacarezinho e Muzema
aprovacao-programa-cidade-integrada-rio-2022,aprovacao-programa-cidade-integrada-rio-2022,Aprovação do programa Cidade Integrada no Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Cidade Integrada tem aprovação da maioria da população do RJ, revela pesquisa"
aprovacao-programa-onibus-seguro-alerj-2025,aprovacao-programa-onibus-seguro-alerj-2025,Aprovação do programa 'Ônibus Seguro' na Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Programa ‘Ônibus Seguro’ é aprovado em segunda discussão na Alerj
aprovacao-reestruturacao-pm-retorno-militares-reserva-2025,aprovacao-reestruturacao-pm-retorno-militares-reserva-2025,Aprovação de reestruturação da PM e retorno de militares da reserva pela Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Reestruturação da PM e retorno de militares da reserva são aprovados pela Alerj
aprovao-projeto-armar-guarda-municipal-rio-2025,aprovao-projeto-armar-guarda-municipal-rio-2025,Aprovação do projeto que permite armar a Guarda Municipal do Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Com apoio até do PL, aprovação do projeto que permite armar a Guarda Municipal é pule de dez"
aquisicao-bicicletas-eletricas-operacao-seguranca-presente-2025,aquisiçao-bicicletas-eletricas-operacao-seguranca-presente-2025,Aquisição de bicicletas elétricas para a Operação Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,CPI das Câmeras virou de qualquer coisa – Bastidores do Rio
aquisicao-bicicletas-eletricas-operacao-seguranca-presente-2026,aquisiçao-bicicletas-eletricas-operacao-seguranca-presente-2026,Aquisição de bicicletas elétricas para a Operação Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,CPI das Câmeras virou de qualquer coisa – Bastidores do Rio
arrecadacao-tampinhas-seguranca-presente-2022,arrecadacao-tampinhas-seguranca-presente-2022,Arrecadação de tampinhas recicláveis nas bases do Segurança Presente,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,RJPET: 66 toneladas de tampinhas recicláveis já foram recolhidas nas bases do Segurança Presente
atendimento-hotel-acolhedor-2021,atendimento-hotel-acolhedor-2021,Atendimento de 438 pessoas pelo Hotel Acolhedor na primeira semana,resultado/indicador,"Catete, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Hotel Acolhedor do Governo do RJ atende 438 pessoas na 1ª semana
atuacao-seguranca-presente-campos-goytacazes-2022,atuacao-seguranca-presente-campos-goytacazes-2022,Atuação do Segurança Presente em Campos dos Goytacazes,operacao policial,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente de Campos levou 38 suspeitos à delegacia na primeira semana de atuação
audiencia-publica-compra-cameras-portateis-seguranca-publica-2021,audiencia-publica-compra-cameras-portateis-seguranca-publica-2021,Audiência pública para compra de câmeras portáteis para segurança pública,gestao/administracao,"Palácio Guanabara, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Audiência pública define regras para compra de câmeras portáteis para Segurança Pública do Estado
aumento-apreensoes-drogas-rio-janeiro-2023,aumento-apreensoes-drogas-rio-janeiro-2023,Aumento de apreensões de drogas no Rio de Janeiro em 2023,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Apreensões de drogas crescem no RJ e aumentam até 200% em 2023
aumento-frota-seguranca-presente-2022,aumento-frota-seguranca-presente-2022,Aumento da frota de veículos do programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Estado aumenta frota de veículos dos programas Segurança Presente e Lei Seca
aumento-gratificacao-policiais-reserva-peop-2026,aumento-gratificacao-policiais-reserva-peop-2026,Aumento da gratificação para policiais da reserva no Programa de Estímulo Operacional (PEOp),gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo estadual do Rio aumenta valor da gratificação para policiais da reserva que atuam em programa de serviço voluntário
aumento-remuneracao-extra-pm-2025,aumento-remuneracao-extra-pm-2025,Aumento de 36% na remuneração extra da PM e criação de novo turno de 24 horas,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio aumenta em 36% a remuneração extra da PM e amplia turnos de serviço
aumento-seguranca-copacabana-2023,aumento-seguranca-copacabana-2023,Aumento da segurança em Copacabana com ações do Programa Segurança Presente,gestao/administracao,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio aumentará segurança em Copacabana
avaliacao-governo-claudio-castro-2022,avaliacao-governo-claudio-castro-2022,Avaliação do governo de Cláudio Castro no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Quintino: Cláudio Castro é um bom governador?
baixa-criminalidade-operacao-seguranca-presente-volta-redonda-2025,baixa-criminalidade-operacao-seguranca-presente-volta-redonda-2025,Baixa na criminalidade na área da Operação Segurança Presente em Volta Redonda,resultado/indicador,Volta Redonda,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Volta Redonda: Área coberta pela Operação Segurança Presente tem baixa na criminalidade - Prefeitura de Volta Redonda
balanco-carnaval-rio-janeiro-2025,balanco-carnaval-rio-janeiro-2025,Balanço do carnaval no Rio de Janeiro em 2025,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Carnaval movimentou R$ 6,5 bilhões no estado do Rio de Janeiro; veja o balanço"
balanco-seguranca-rock-in-rio-libertadores-2024,balanco-seguranca-rock-in-rio-libertadores-2024,Balanço da segurança no Rock in Rio e Libertadores,resultado/indicador,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio destaca sucesso na segurança durante o Rock in Rio e Libertadores
busca-professor-antonio-petraglia-2025,busca-professor-antonio-petraglia-2025,Busca pelo professor Antonio Petraglia desaparecido utilizando câmeras de reconhecimento facial,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Polícia do Rio usa câmeras com reconhecimento facial para tentar localizar professor desaparecido
caminhada-claudio-castro-baixada-fluminense-2022,caminhada-claudio-castro-baixada-fluminense-2022,Caminhada de Cláudio Castro na Baixada Fluminense apresentando investimentos,outro,Baixada Fluminense,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro volta à Baixada Fluminense no primeiro domingo de campanha
campanha-celebracao-10-anos-seguranca-presente-2024,campanha-celebracao-10-anos-seguranca-presente-2024,Lançamento de campanha para celebrar 10 anos do Segurança Presente,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do RJ lança campanha para celebrar 10 anos do Segurança Presente
campanha-natal-solidario-operacao-seguranca-presente-2020,campanha-natal-solidario-operacao-seguranca-presente-2020,Campanha Natal Solidário da Operação Segurança Presente,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente promove campanha solidária de Natal para arrecadação de doações a crianças
capacitacao-agentes-operacao-seguranca-presente-2024,capacitacao-agentes-operacao-seguranca-presente-2024,Capacitação de agentes da Operação Segurança Presente pelo Corpo de Bombeiros,gestao/administracao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Corpo de Bombeiros RJ capacita agentes da Operação Segurança Presente - Corpo de Bombeiros do Rio de Janeiro
capacitacao-agentes-seguranca-presente-jacarepagua-2025,capacitacao-agentes-seguranca-presente-jacarepagua-2025,Capacitação de agentes do Segurança Presente para combate a crimes contra consumidores em Jacarepaguá,gestao/administracao,"Jacarepaguá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente vai ajudar no combate aos crimes contra os consumidores em Jacarepaguá
captura-foragido-copacabana-2024,captura-foragido-copacabana-2024,Captura de foragido em Copacabana pelo Segurança Presente,prisao/apreensao,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Argentino foragido é capturado em Copacabana graças a sistema de câmeras
captura-foragidos-reconhecimento-facial-copacabana-2024,captura-foragidos-reconhecimento-facial-copacabana-2024,Captura de foragidos pelo sistema de reconhecimento facial em Copacabana,prisao/apreensao,"Praia de Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Forças de Segurança do Rio capturam quarta pessoa foragida por meio do sistema de reconhecimento facial
carnaval-2025-rio-de-janeiro,carnaval-2025-rio-de-janeiro,Carnaval 2025 no Rio de Janeiro com forte esquema de segurança,evento publico/cultural,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Rio: Forte aparato de segurança permitiu Carnaval com poucos crimes e público recorde
chegada-conteineres-seguranca-presente-buzios-2025,chegada-conteineres-seguranca-presente-buzios-2025,Chegada de contêineres do programa Segurança Presente em Búzios,inauguracao/expansao,Búzios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Contêineres do programa Segurança Presente chegam a Búzios neste sábado - Prefeitura Municipal de Armação dos Búzios
chegada-seguranca-presente-laranjeiras-2019,chegada-seguranca-presente-laranjeiras-2019,Chegada do programa Segurança Presente em Laranjeiras,inauguracao/expansao,"Laranjeiras, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Laranjeiras terá Segurança Presente a partir desta sexta-feira
coibicao-evento-clandestino-praia-dos-amores-2021,coibicao-evento-clandestino-praia-dos-amores-2021,"Coibição de evento clandestino na Praia dos Amores, Barra da Tijuca",operacao policial,"Praia dos Amores, Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura do Rio e Capitania dos Portos coíbem evento clandestino em praia na Barra
comemoracao-seguranca-presente-macae-2026,comemoracao-seguranca-presente-macae-2026,Comemoração de dois anos do programa Segurança Presente em Macaé,outro,Macaé,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente comemora dois anos em Macaé - Prefeitura de Macaé
comite-permanente-seguranca-escolas-2023,comite-permanente-seguranca-escolas-2023,Criação do Comitê Permanente de Segurança nas Escolas,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cláudio Castro anuncia comitê permanente para garantir segurança nas escolas
compra-bicicletas-eletricas-seguranca-presente-2025,compra-bicicletas-eletricas-seguranca-presente-2025,Compra de 400 bicicletas elétricas para o Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente vai cotar preços para compra de 400 bicicletas elétricas
concurso-seguranca-presente-rio-2025,concurso-seguranca-presente-rio-2025,Abertura de concurso para o Programa Segurança Presente no Rio de Janeiro,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Concurso Segurança Presente RJ: cargo, salários, requisitos e como participar - Direção Concursos"
concurso-seguranca-presente-volta-redonda-2025,concurso-seguranca-presente-volta-redonda-2025,Abertura de concurso para agentes civis do Segurança Presente em Volta Redonda,gestao/administracao,Volta Redonda,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Concurso Segurança Presente: Volta Redonda terá vagas para agentes civis com salário de mais de R$ 3 mil - Prefeitura de Volta Redonda
conferencia-centro-rio-revitalizacao-2023,conferencia-centro-rio-revitalizacao-2023,Conferência Centro-Rio sobre revitalização da região,evento publico/cultural,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Conferência Centro-Rio debate revitalização da região: ‘teremos de volta o Centro que a gente sempre quis’
construcao-batalhao-policia-militar-nova-iguacu-2025,construcao-batalhao-policia-militar-nova-iguacu-2025,Construção de novo batalhão da Polícia Militar em Nova Iguaçu,inauguracao/expansao,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança reforçada: Nova Iguaçu terá novo batalhão da Polícia Militar
continuacao-e-ampliacao-seguranca-presente-2026,continuacao-e-ampliacao-seguranca-presente-2026,Eduardo Paes reafirma continuidade e ampliação do programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Segurança Presente continua, diz Eduardo Paes em vídeo ao rebater fake news"
contratacao-jovens-seguranca-presente-2020,contratacao-jovens-seguranca-presente-2020,Contratação de 2.000 jovens para o programa Segurança Presente,inauguracao/expansao,"Irajá, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Witzel promete contratação de 2.000 jovens para o programa Segurança Presente
contratacao-jovens-voluntarios-seguranca-presente-2026,contratacao-jovens-voluntarios-seguranca-presente-2026,Contratação de 1.212 jovens voluntários para o Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do estado homologa contratação de mais 1.212 jovens voluntários para o Segurança Presente; investimento pode chegar a R$ 50 milhões
contratacao-tecnologia-seguranca-show-shakira-2026,contratacao-tecnologia-seguranca-show-shakira-2026,Contratação de tecnologia para segurança no show da Shakira,evento publico/cultural,"Copacabana, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Big Brother em Copacabana: governo do estado contrata IA e reconhecimento facial para o show da Shakira por R$ 15,9 milhões"
crescimento-procura-imoveis-tijuca-seguranca-presente-2020,crescimento-procura-imoveis-tijuca-seguranca-presente-2020,Crescimento da procura por imóveis na Tijuca devido ao programa Segurança Presente,resultado/indicador,"Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cresce a procura por imóveis na Zona Sul e na Tijuca
criacao-movimento-unita-seguranca-itaipava-2024,criacao-movimento-unita-seguranca-itaipava-2024,Criação do movimento UNITA para fortalecer segurança em Itaipava,outro,"Itaipava, Petrópolis",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Itaipava cria movimento para fortalecer segurança na região
criacao-programa-estadual-videomonitoramento-rj-2020,criacao-programa-estadual-videomonitoramento-rj-2020,Criação do Programa Estadual de Videomonitoramento no RJ,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Visando aumentar segurança no RJ, Witzel aprova criação do Programa Estadual de Videomonitoramento"
criacao-restaurante-do-povo-e-cafe-do-trabalhador-mage-2022,criacao-restaurante-do-povo-e-cafe-do-trabalhador-mage-2022,Criação do Restaurante do Povo e Café do Trabalhador em Magé,gestao/administracao,Magé,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Em caminhada por Magé, Cláudio Castro promete criar Restaurante do Povo e Café do Trabalhador"
cupula-brics-rio-2025,cupula-brics-rio-2025,Cúpula do Brics no Rio com operação de segurança especial,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cúpula do Brics no Rio terá segurança com GLO e mobilização de 17 mil agentes
curso-porteiros-seguranca-presente-2021,curso-porteiros-seguranca-presente-2021,Curso gratuito de capacitação para porteiros do Programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Porteiros podem fazer, de graça, curso com a Operação Segurança Presente"
debate-retorno-policiais-inativos-alerj-2025,debate-retorno-policiais-inativos-alerj-2025,Debate sobre proposta de retorno de policiais inativos para programas de segurança na Alerj,gestao/administracao,Alerj,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Projeto que reforça programas de segurança com ex-militares começa a ser debatido na Alerj
defesa-integracao-seguranca-publica-claudio-castro-2021,defesa-integracao-seguranca-publica-claudio-castro-2021,Defesa da integração na segurança pública pelo governador Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Claudio Castro defende integração na segurança pública
defesa-operacao-jacarezinho-2021,defesa-operacao-jacarezinho-2021,Defesa da operação policial no Jacarezinho pelo governador Claudio Castro,operacao policial,Jacarezinho,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Quintino: Ao defender a polícia e a pauta da segurança, Claudio Castro cresce"
defesa-participacao-sociedade-conselho-seguranca-publica-2023,defesa-participacao-sociedade-conselho-seguranca-publica-2023,Defesa da participação da sociedade no Conselho Estadual de Segurança Pública,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Rodrigo Bacellar defende participação da sociedade no Conselho Estadual de Segurança Pública
demolicao-anexo-alerj-praca-xv-2022,demolicao-anexo-alerj-praca-xv-2022,Demolição do antigo anexo da Alerj na Praça XV,gestao/administracao,"Praça XV, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Quintino: Por uma Praça XV viva
descoberta-laboratorio-maconha-niteroi-2026,descoberta-laboratorio-maconha-niteroi-2026,Descoberta de laboratório de cultivo de maconha em Niterói,operacao policial,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Polícia descobre laboratório com 110 pés de maconha em Niterói; veja o vídeo
desfile-bloco-funk-in-centro-rio-2022,desfile-bloco-funk-in-centro-rio-2022,Desfile do Bloco da Funk In no Centro do Rio,evento publico/cultural,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Grande Bloco da Funk In desfila hoje no Arco do Teles e rua do Mercado, no Centro"
desmanche-cracolandia-gloria-2023,desmanche-cracolandia-gloria-2023,Desmanche de cracolândia na Glória,operacao policial,"Glória, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação desmancha cracolândia na Glória
desocupacao-predio-invadido-largo-sao-francisco-2025,desocupacao-predio-invadido-largo-sao-francisco-2025,Desocupação do prédio invadido no Largo de São Francisco,operacao policial,"Largo de São Francisco, Centro do Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Centro do Rio: Prédio invadido no Largo de São Francisco é desocupado
detencao-influencers-pesca-ilegal-parque-tiririca-2026,detencao-influencers-pesca-ilegal-parque-tiririca-2026,Detenção de três influencers por pesca ilegal no Parque da Tiririca,operacao policial,"Parque Estadual da Serra da Tiririca, Niterói",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Inea detém três “influencers” por pesca ilegal no Parque da Tiririca
detencao-moradora-rua-agressiva-zona-sul-2022,detencao-moradora-rua-agressiva-zona-sul-2022,Detenção de moradora de rua agressiva na Zona Sul,prisao/apreensao,"Flamengo, Zona Sul, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Ação detém moradora de rua que agredia e ameaçava pessoas na Zona Sul
detencao-pesca-ilegal-caranguejos-niteroi-2026,detencao-pesca-ilegal-caranguejos-niteroi-2026,Detenção de três pessoas por pesca ilegal de caranguejos em Niterói,prisao/apreensao,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura remove 137 construções irregulares em operação em Manguinhos
detencao-pm-carnaval-2024,detencao-pm-carnaval-2024,Detenção de mais de 270 pessoas pela PM durante o carnaval de 2024,prisao/apreensao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Mais de 270 pessoas foram detidas pela PM durante os primeiros dias de carnaval
detencao-trio-venda-irregular-passagens-terminal-procopio-ferreira-2025,detencao-trio-venda-irregular-passagens-terminal-procopio-ferreira-2025,Detenção de trio por venda irregular de passagens no Terminal Procópio Ferreira,operacao policial,"Terminal Rodoviário Procópio Ferreira, Centro do Rio",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Golpe do cartão Jaé: trio é flagrado vendendo viagens irregulares no Terminal Procópio Ferreira
devolucao-recursos-seguranca-presente-2024,devolucao-recursos-seguranca-presente-2024,Devolução de R$ 243 milhões para modernização do Segurança Presente,financiamento/parceria,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Lei Seca pode ter máquina de cartão para evitar reboque de carro
discussao-base-seguranca-presente-campo-grande-2024,discussao-base-seguranca-presente-campo-grande-2024,Discussão sobre a criação de base do Segurança Presente em Campo Grande,gestao/administracao,"Campo Grande, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Campo Grande pode ganhar base do Segurança Presente
discussao-projeto-retorno-policiais-aposentados-alerj-2025,discussao-projeto-retorno-policiais-aposentados-alerj-2025,Discussão sobre projeto que permite retorno de policiais aposentados ao serviço ativo na Alerj,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Projeto que permite retorno de policiais aposentados ao serviço ativo entra na pauta da Alerj
discussao-seguranca-turismo-rio-2025,discussao-seguranca-turismo-rio-2025,Discussão sobre segurança no turismo e criação de perímetro de tolerância zero,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,‘Rio Vamos Vencer’ celebra avanços e define prioridades para área de turismo em 2025
